pvc_ID,pvc_EventType,TenantId,idleTimeSpent,CustomDataBlock.ContactId,formData.ddOPPMEL0,formData.currentState,formData.txtPrimaryEmail,formData.ddDeductible,formData.txtPolicyEffectiveDate,QuoteStatus,CustomDataBlock.Params,formData.protectionClass,formData.chkTerrorismCoverageApplies,formData.btnCancel,formData.btnSave,formData.txtCompanyName,formData.btnSubmit,formData.ddlUTMID,formData.zipCode,formData.TextBox2,formData.txtOfficePhone,PolicyBaseState,formData.btnConditions,formData.DropDownList1,formData.btnShowPopup,ErrorType,formData.ddlAppliedCredits,formData.txtZipCode,formData.ddlPropertyType,CustomDataBlock.YearOfBirth,formData.Logout,formData.ddlClassGroup,formData.previousbtn,formData.btnSubmission,ClaimNumber,CustomDataBlock.PhoneNumber,formData.ddlConstructionType,PolicyNumber,ClientIP,SaveDateTime,formData.txtClassificationCode,formData.ctl05,QuoteResponseTime,formData.btnCreateQuote,formData.city,formData.txtRelationshiptoPrimaryInsured,Event.Key,formData.TextBox1,CustomDataBlock.Email,formData.txtYearOfConstruction,formData.ddlCommunityClassification,formData.txtClassificationDescription,formData.ddlLLPO0,SessionId,formData.txtPolicyExpirationDate,formData.ddPOAL,formData.ddDeductibleType,Event.Action,CustomDataBlock.City,formData.ddOPND,formData.txtYBS,formData.clientAccounts,formData.trueAndCorrect,formData.txtEffectiveDate,AccountNumber,formData.ddlSegments,formData.txtOfficeFax,formData.ddlOrganizationType,CustomDataBlock.LastName,formData.ddlDropdown1,formData.txtPolicyProcedure,formData.chkAutomaticSprinklerSystem,ResourcePath,formData.txtAddressLine2,formData.lowPressure,formData.TxtLegalEntity,OriginatorName,eventType,EventName,UserId,ResourceReferrer,formData.ddEEJ,formData.streetLine1,formData.BtnBound,PremiumAmount,formData.addLocation,formData.txtBuildingNumber,formData.ddlType,PageName,formData.txtNaicstCode,formData.ddlRoofType,CustomDataBlock.DeviceInfo,CustomDataBlock.FirstName,UserAgent,formData.ddlAutomaticIncreasePercent,formData.txtNumberOfStories,formData.txtAddress1,formData.btnRemoveCoverage,formData.ddlClassification,formData.ddlLiabilityExposureBase,numberOfBuildings,formData.txtLimit,CustomDataBlock.UserRole,formData.LoanNumber,ErrorMessage,formData.ddlBusinessType,formData.txtAddressLine1,CustomDataBlock.TrackingId,CustomDataBlock.PostalCode,formData.nextbtn,formData.ddlState,formData.txtBusinessStarted,formData.ctl04,formData.btnAdditionalInsuredCoverages,formData.mortgagees,Identifiers,formData.productLine,Event.Message,formData.txtCity,formData.ddlBuildingLocation,QuoteNumber,formData.txtName,formData.territoryCode,formData.txtClaims,formData.txtOccupancySquareFootage,LineOfBusiness,ResourceName,formData.btnAdditionalCoverage,formData.ddEPIND,formData.streetLine2,formData.txtFEIN,formData.btnAll,formData.TextBox3,formData.txtAttn,formData.answers,formData.threeOrMoreLosses,formData.txtCompanyAddress,CustomDataBlock.BrowserInfo,CustomDataBlock.StreetAddress,formData.losses,formData.txtPolicyCode,formData.btnError,Event.Context,formData.ddlValuation,formData.ddlAgencyName,formData.txtBuildingDescription,CustomDataBlock.RequestCookies,formData.addBuilding,formData.fraudType,formData.txtAddress2,numberOfLocation,formData.numEmployees,formData.ddGAL,formData.policyEffectiveDate,formData.stateDropdown,formData.btnExclusions,formData.txtCountry,Approxpremiumamount,SiteName,Event.StatusCode,APIError,activesession,SourceSystem,UWName
14747,PageEvent,8,0.008993056,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Previous,NULL,NULL,NULL,NULL,NULL,127.0.0.1,03:29.7,NULL,NULL,NULL,NULL,NULL,NULL,nextbtn,NULL,NULL,NULL,NULL,NULL,NULL,a2d4544e-fad4-4132-932c-0c0a2fc4bc9a,NULL,NULL,NULL,button-Tap,NULL,NULL,10/1/2000,NULL,NULL,NULL,A00000002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPPolicyDetails?quotationNumber=QQ6864310000&accNumber=A00000002,NULL,NULL,Fedex,CLQB,PageView,button-Tap,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BusinessOwnersDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Type 2,NULL,NULL,NULL,Next,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ6864310000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,Next,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL Prospects,200,NULL,NULL,Portal User,NULL
14748,PageEvent,8,0.010868056,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,03:33.5,NULL,NULL,NULL,NULL,NULL,NULL,ddEEJ,NULL,NULL,NULL,NULL,NULL,NULL,a2d4544e-fad4-4132-932c-0c0a2fc4bc9a,NULL,NULL,NULL,dropdownTap,NULL,NULL,NULL,NULL,NULL,NULL,A00000002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPBusinessOwnersDetails?quotationNumber=QQ6864310000&accNumber=A00000002,NULL,NULL,NULL,CLQB,PageEvent,dropdownTap,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BusinessOwnersCoverages,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ6864310000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,"$10,000 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL Prospects,200,NULL,NULL,Portal User,NULL
14749,PageEvent,8,0.002395833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,03:34.6,NULL,NULL,NULL,NULL,NULL,NULL,ddlLLPO0,NULL,NULL,NULL,NULL,NULL,NULL,a2d4544e-fad4-4132-932c-0c0a2fc4bc9a,NULL,NULL,NULL,dropdownTap,NULL,NULL,NULL,NULL,NULL,NULL,A00000002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPBusinessOwnersDetails?quotationNumber=QQ6864310000&accNumber=A00000002,NULL,NULL,NULL,CLQB,PageEvent,dropdownTap,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BusinessOwnersCoverages,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ6864310000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL Prospects,200,NULL,NULL,Portal User,NULL
14750,PageEvent,8,0.002847222,NULL,Executive Officers,NULL,NULL,$500 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,03:35.8,NULL,NULL,NULL,NULL,NULL,NULL,Button1,NULL,NULL,NULL,NULL,NULL,60,a2d4544e-fad4-4132-932c-0c0a2fc4bc9a,NULL,"$1,000,000 ",Per Occurrence,button-Tap,NULL,"$500,000 ",NULL,NULL,NULL,NULL,A00000002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPBusinessOwnersDetails?quotationNumber=QQ6864310000&accNumber=A00000002,NULL,NULL,NULL,CLQB,PageView,button-Tap,Henry,NULL,"$10,000 ",NULL,NULL,NULL,NULL,NULL,NULL,BusinessOwnersCoverages,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ6864310000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,Next,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"$1,000,000 ",NULL,NULL,NULL,NULL,NULL,PL Prospects,200,NULL,NULL,Portal User,NULL
14751,PageEvent,8,0.009421296,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Conditions,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,03:39.5,NULL,NULL,NULL,NULL,NULL,NULL,Button1,NULL,NULL,NULL,NULL,NULL,NULL,a2d4544e-fad4-4132-932c-0c0a2fc4bc9a,NULL,NULL,NULL,button-Tap,NULL,NULL,NULL,NULL,NULL,NULL,A00000002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPBusinessOwnersCoverages?quotationNumber=QQ6864310000&accNumber=A00000002,NULL,NULL,NULL,CLQB,PageView,button-Tap,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BusinessOwnersAddlCoverages,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Additional Insured Coverages,NULL,NULL,NULL,NULL,NULL,NULL,QQ6864310000,NULL,NULL,NULL,NULL,Businessowners,NULL,Additional Coverage,NULL,NULL,NULL,All,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,Next,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Exclusions,NULL,NULL,PL Prospects,200,NULL,NULL,Portal User,NULL
14752,PageEvent,8,00:00:003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,03:43.4,NULL,NULL,NULL,NULL,NULL,NULL,city,NULL,NULL,NULL,NULL,NULL,NULL,a2d4544e-fad4-4132-932c-0c0a2fc4bc9a,NULL,NULL,NULL,textInput,NULL,NULL,NULL,NULL,NULL,NULL,A00000002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPBusinessOwnersAddlCoverages?quotationNumber=QQ6864310000&accNumber=A00000002,NULL,NULL,NULL,CLQB,PageEvent,textInput,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Locations,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ6864310000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,Philadelphia,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL Prospects,200,NULL,NULL,Portal User,NULL
14753,PageEvent,8,0.012893519,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,03:43.4,NULL,NULL,NULL,NULL,NULL,NULL,streetLine1,NULL,NULL,NULL,NULL,NULL,NULL,a2d4544e-fad4-4132-932c-0c0a2fc4bc9a,NULL,NULL,NULL,textInput,NULL,NULL,NULL,NULL,NULL,NULL,A00000002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPBusinessOwnersAddlCoverages?quotationNumber=QQ6864310000&accNumber=A00000002,NULL,NULL,NULL,CLQB,PageEvent,textInput,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Locations,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ6864310000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,4251 Chestnut Street,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL Prospects,200,NULL,NULL,Portal User,NULL
14754,PageEvent,8,00:00:001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,03:43.4,NULL,NULL,NULL,NULL,NULL,NULL,zipCode,NULL,NULL,NULL,NULL,NULL,NULL,a2d4544e-fad4-4132-932c-0c0a2fc4bc9a,NULL,NULL,NULL,textInput,NULL,NULL,NULL,NULL,NULL,NULL,A00000002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPBusinessOwnersAddlCoverages?quotationNumber=QQ6864310000&accNumber=A00000002,NULL,NULL,NULL,CLQB,PageEvent,textInput,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Locations,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ6864310000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,19104,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL Prospects,200,NULL,NULL,Portal User,NULL
14755,PageEvent,8,0.002164352,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,03:44.5,NULL,NULL,NULL,NULL,NULL,NULL,streetLine1,NULL,NULL,NULL,NULL,NULL,NULL,a2d4544e-fad4-4132-932c-0c0a2fc4bc9a,NULL,NULL,NULL,textInput,NULL,NULL,NULL,NULL,NULL,NULL,A00000002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPBusinessOwnersAddlCoverages?quotationNumber=QQ6864310000&accNumber=A00000002,NULL,NULL,NULL,CLQB,PageEvent,textInput,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Locations,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ6864310000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,4251 Chestnut Street,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL Prospects,200,NULL,NULL,Portal User,NULL
14756,PageEvent,8,00:00:086,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,19104,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Previous,NULL,NULL,NULL,NULL,NULL,127.0.0.1,03:44.6,NULL,NULL,NULL,NULL,Philadelphia,NULL,nextbtn,NULL,NULL,NULL,NULL,NULL,NULL,a2d4544e-fad4-4132-932c-0c0a2fc4bc9a,NULL,NULL,NULL,button-Tap,NULL,NULL,NULL,NULL,NULL,NULL,A00000002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPBusinessOwnersAddlCoverages?quotationNumber=QQ6864310000&accNumber=A00000002,NULL,NULL,NULL,CLQB,PageView,button-Tap,Henry,NULL,NULL,4251 Chestnut Street,NULL,NULL,NULL,NULL,NULL,Locations,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Next,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ6864310000,NULL,,NULL,NULL,Businessowners,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,Next,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PA,NULL,NULL,NULL,PL Prospects,200,NULL,NULL,Portal User,NULL
14757,PageEvent,8,0.005011574,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,03:46.9,NULL,NULL,NULL,NULL,NULL,NULL,Button2,NULL,NULL,NULL,NULL,NULL,NULL,a2d4544e-fad4-4132-932c-0c0a2fc4bc9a,NULL,NULL,NULL,button-Tap,NULL,NULL,NULL,NULL,NULL,NULL,A00000002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPLocations?quotationNumber=QQ6864310000&accNumber=A00000002,NULL,NULL,NULL,CLQB,PageView,button-Tap,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Location Coverages,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ6864310000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,Next,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL Prospects,200,NULL,NULL,Portal User,NULL
14758,PageEvent,8,0.012777778,NULL,NULL,Pennsylvania,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Previous,NULL,NULL,NULL,NULL,NULL,127.0.0.1,03:54.6,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,a2d4544e-fad4-4132-932c-0c0a2fc4bc9a,NULL,NULL,NULL,button-Tap,NULL,NULL,NULL,NULL,NULL,NULL,A00000002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPLocationAdditionalCoverages?quotationNumber=QQ6864310000&accNumber=A00000002,NULL,NULL,NULL,CLQB,PageView,button-Tap,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,StateSpecificInfo,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Next,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ6864310000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,2500,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,PL Prospects,200,NULL,NULL,Portal User,NULL
14759,PageEvent,8,0.004965278,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,03:56.0,NULL,NULL,NULL,NULL,NULL,NULL,fraudType,NULL,NULL,NULL,NULL,NULL,NULL,a2d4544e-fad4-4132-932c-0c0a2fc4bc9a,NULL,NULL,NULL,dropdownTap,NULL,NULL,NULL,NULL,NULL,NULL,A00000002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPLocationAdditionalCoverages?quotationNumber=QQ6864310000&accNumber=A00000002,NULL,NULL,NULL,CLQB,PageEvent,dropdownTap,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,StateSpecificInfo,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ6864310000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,50000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL Prospects,200,NULL,NULL,Portal User,NULL
14760,PageEvent,8,0.005219907,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,03:57.4,NULL,NULL,NULL,NULL,NULL,NULL,numEmployees,NULL,NULL,NULL,NULL,NULL,NULL,a2d4544e-fad4-4132-932c-0c0a2fc4bc9a,NULL,NULL,NULL,textInput,NULL,NULL,NULL,NULL,NULL,NULL,A00000002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPLocationAdditionalCoverages?quotationNumber=QQ6864310000&accNumber=A00000002,NULL,NULL,NULL,CLQB,PageEvent,textInput,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,StateSpecificInfo,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ6864310000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL Prospects,200,NULL,NULL,Portal User,NULL
14761,PageEvent,8,00:00:070,NULL,NULL,Pennsylvania,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Previous,NULL,NULL,NULL,NULL,NULL,127.0.0.1,03:57.4,NULL,NULL,NULL,NULL,NULL,NULL,Button1,NULL,NULL,NULL,NULL,NULL,NULL,a2d4544e-fad4-4132-932c-0c0a2fc4bc9a,NULL,NULL,NULL,button-Tap,NULL,NULL,NULL,NULL,NULL,NULL,A00000002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPLocationAdditionalCoverages?quotationNumber=QQ6864310000&accNumber=A00000002,NULL,NULL,NULL,CLQB,PageView,button-Tap,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,StateSpecificInfo,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Next,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ6864310000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,Save,NULL,NULL,NULL,NULL,NULL,50000,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,PL Prospects,200,NULL,NULL,Portal User,NULL
