PageViewContexID,SessionID,SessionIP,PageName,Refferer,userId,Date,Time,siteName,userAgent,logInfo,eventType,GeoIP,PageEvent,InteractionID,browser,BrowserCanJavaScript,DeviceUserAgent,DeviceSaveDateTime,BrowserHtml5VideoCanVideo,BrowserHtml5AudioCanAudio,CanTouchScreen,DeviceType,DeviceOperatingSystemModel,DeviceOperatingSystemVendor,DeviceVendor,HardwareDisplayWidth,HardwareDisplayHeight,DeviceIsSmartphone,IsBot,CustomerId,LOB,AccountNumber,QuotationNumber,TimeSpent
37772,62df7dc8-63d9-49fa-92af-72db5bfea2fb,106.216.235.170,Locations,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=David%20Clark&quotationNumber=QQ8100210000&lob=Businessowners,Theodore,6/30/2024, 10:9:27:740000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,David Clark,QQ8100210000,None
37774,62df7dc8-63d9-49fa-92af-72db5bfea2fb,106.216.235.170,StateSpecificInfo,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=David%20Clark&quotationNumber=QQ8100210000&lob=Businessowners,Theodore,6/30/2024, 10:9:43:503000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,David Clark,QQ8100210000,None
37776,62df7dc8-63d9-49fa-92af-72db5bfea2fb,106.216.235.170,BuildingDetails,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=David%20Clark&quotationNumber=QQ8100210000&lob=Businessowners,Theodore,6/30/2024, 10:9:55:493000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,David Clark,QQ8100210000,None
37777,62df7dc8-63d9-49fa-92af-72db5bfea2fb,106.216.235.170,Blankets,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=David%20Clark&quotationNumber=QQ8100210000&lob=Businessowners,Theodore,6/30/2024, 10:10:5:7000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,David Clark,QQ8100210000,None
37778,62df7dc8-63d9-49fa-92af-72db5bfea2fb,106.216.235.170,Mortgagee,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=David%20Clark&quotationNumber=QQ8100210000&lob=Businessowners,Theodore,6/30/2024, 10:10:25:583000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,David Clark,QQ8100210000,None
37779,62df7dc8-63d9-49fa-92af-72db5bfea2fb,106.216.235.170,UWQuestions,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=David%20Clark&quotationNumber=QQ8100210000&lob=Businessowners,Theodore,6/30/2024, 10:10:34:47000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,David Clark,QQ8100210000,None
37781,62df7dc8-63d9-49fa-92af-72db5bfea2fb,106.216.235.170,Mortgagee,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=David%20Clark&quotationNumber=QQ8100210000&lob=Businessowners,Theodore,6/30/2024, 10:10:47:63000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,David Clark,QQ8100210000,None
37782,62df7dc8-63d9-49fa-92af-72db5bfea2fb,106.216.235.170,Policy Details,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=David%20Clark&quotationNumber=QQ8100210000&lob=Businessowners,Theodore,6/30/2024, 10:10:54:350000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,David Clark,QQ8100210000,None
37783,62df7dc8-63d9-49fa-92af-72db5bfea2fb,106.216.235.170,BusinessOwners,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=David%20Clark&quotationNumber=QQ8100210000&lob=Businessowners,Theodore,6/30/2024, 10:11:4:310000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,David Clark,QQ8100210000,None
37786,62df7dc8-63d9-49fa-92af-72db5bfea2fb,106.216.235.170,Locations,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=David%20Clark&quotationNumber=QQ8100210000&lob=Businessowners,Theodore,6/30/2024, 10:11:13:90000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,David Clark,QQ8100210000,None
37788,62df7dc8-63d9-49fa-92af-72db5bfea2fb,106.216.235.170,StateSpecificInfo,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=David%20Clark&quotationNumber=QQ8100210000&lob=Businessowners,Theodore,6/30/2024, 10:11:23:303000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,David Clark,QQ8100210000,None
37789,62df7dc8-63d9-49fa-92af-72db5bfea2fb,106.216.235.170,BuildingDetails,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=David%20Clark&quotationNumber=QQ8100210000&lob=Businessowners,Theodore,6/30/2024, 10:11:34:833000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,David Clark,QQ8100210000,None
39243,6360f445-caab-484b-8ca7-483de285440a,157.45.159.153,QuotationPage,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Anil%27s%20Account&quotationNumber=QQ3765710000,Megan,6/30/2024, 13:13:53:260000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",PageView,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',LOB not selected,"s Account""",QQ3765710000,None
39247,6360f445-caab-484b-8ca7-483de285440a,157.45.159.153,CA Policy Details,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Anil%27s%20Account&quotationNumber=QQ3765710000&lob=Commercial%20Auto,Megan,6/30/2024, 13:15:21:137000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",PageView,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Commercial Auto,"s Account""",QQ3765710000,None
39250,6360f445-caab-484b-8ca7-483de285440a,157.45.159.153,CA Commercial Auto,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Anil%27s%20Account&quotationNumber=QQ3765710000&lob=Commercial%20Auto,Megan,6/30/2024, 13:17:17:577000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Commercial Auto,"s Account""",QQ3765710000,None
39253,6360f445-caab-484b-8ca7-483de285440a,157.45.159.153,CA Location Details,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Anil%27s%20Account&quotationNumber=QQ3765710000&lob=Commercial%20Auto,Megan,6/30/2024, 13:17:30:940000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Commercial Auto,"s Account""",QQ3765710000,None
38386,6717e204-6337-490d-88f0-8c774caf8162,49.37.161.129,QuotationPage,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Alice%20Johnson&quotationNumber=QQ1203010000,Zurich,6/30/2024, 11:18:27:200000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0",PageView,PageLoad,None,None,0,Edge(Chromium),TRUE,Edge(Chromium),None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',LOB not selected,Alice Johnson,QQ1203010000,None
38390,6717e204-6337-490d-88f0-8c774caf8162,49.37.161.129,Umbrella Policy Details,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Alice%20Johnson&quotationNumber=QQ1203010000&lob=Commercial%20Umbrella,Zurich,6/30/2024, 11:18:44:657000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0",PageView,PageLoad,None,None,0,Edge(Chromium),TRUE,Edge(Chromium),None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Commercial Umbrella,Alice Johnson,QQ1203010000,None
38392,6717e204-6337-490d-88f0-8c774caf8162,49.37.161.129,Umbrella Line Coverages,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Alice%20Johnson&quotationNumber=QQ1203010000&lob=Commercial%20Umbrella,Zurich,6/30/2024, 11:18:54:80000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0",TabClick,PageLoad,None,None,0,Edge(Chromium),TRUE,Edge(Chromium),None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Commercial Umbrella,Alice Johnson,QQ1203010000,None
38395,6717e204-6337-490d-88f0-8c774caf8162,49.37.161.129,Umbrella Underlying Coverages,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Alice%20Johnson&quotationNumber=QQ1203010000&lob=Commercial%20Umbrella,Zurich,6/30/2024, 11:18:58:250000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0",TabClick,PageLoad,None,None,0,Edge(Chromium),TRUE,Edge(Chromium),None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Commercial Umbrella,Alice Johnson,QQ1203010000,None
38397,6717e204-6337-490d-88f0-8c774caf8162,49.37.161.129,Umbrella Review,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Alice%20Johnson&quotationNumber=QQ1203010000&lob=Commercial%20Umbrella,Zurich,6/30/2024, 11:19:3:783000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0",TabClick,PageLoad,None,None,0,Edge(Chromium),TRUE,Edge(Chromium),None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Commercial Umbrella,Alice Johnson,QQ1203010000,None
39258,6809aeae-577f-4a41-b9b7-de0e07e3b830,157.45.159.153,QuotationPage,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Emily%20Brown&quotationNumber=QQ1192410000,Megan,6/30/2024, 13:20:18:660000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",PageView,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',LOB not selected,Emily Brown,QQ1192410000,None
39259,6809aeae-577f-4a41-b9b7-de0e07e3b830,157.45.159.153,QuotationPage,https://donegal-demo.azurewebsites.net/QuoteWizard?accNumber=Emily+Brown&quotationNumber=QQ1192410000,Megan,6/30/2024, 13:20:24:543000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",PageView,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',LOB not selected,Emily Brown,QQ1192410000,None
37854,6875550f-4199-40a8-a5fc-8bc3e9f30b7a,106.216.235.170,QuotationPage,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Liam%20Anderson&quotationNumber=QQ7995210000,John,6/30/2024, 10:21:4:613000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",PageView,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',LOB not selected,Liam Anderson,QQ7995210000,None
37858,6875550f-4199-40a8-a5fc-8bc3e9f30b7a,106.216.235.170,Policy Details,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Liam%20Anderson&quotationNumber=QQ7995210000&lob=Businessowners,John,6/30/2024, 10:21:33:63000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",PageView,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,Liam Anderson,QQ7995210000,None
37860,6875550f-4199-40a8-a5fc-8bc3e9f30b7a,106.216.235.170,BusinessOwners,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Liam%20Anderson&quotationNumber=QQ7995210000&lob=Businessowners,John,6/30/2024, 10:22:34:60000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,Liam Anderson,QQ7995210000,None
37865,6875550f-4199-40a8-a5fc-8bc3e9f30b7a,106.216.235.170,Locations,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Liam%20Anderson&quotationNumber=QQ7995210000&lob=Businessowners,John,6/30/2024, 10:22:53:57000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,Liam Anderson,QQ7995210000,None
37869,6875550f-4199-40a8-a5fc-8bc3e9f30b7a,106.216.235.170,StateSpecificInfo,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Liam%20Anderson&quotationNumber=QQ7995210000&lob=Businessowners,John,6/30/2024, 10:23:27:727000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,Liam Anderson,QQ7995210000,None
37871,6875550f-4199-40a8-a5fc-8bc3e9f30b7a,106.216.235.170,BuildingDetails,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Liam%20Anderson&quotationNumber=QQ7995210000&lob=Businessowners,John,6/30/2024, 10:23:40:137000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,Liam Anderson,QQ7995210000,None
37873,6875550f-4199-40a8-a5fc-8bc3e9f30b7a,106.216.235.170,Blankets,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Liam%20Anderson&quotationNumber=QQ7995210000&lob=Businessowners,John,6/30/2024, 10:24:3:420000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,Liam Anderson,QQ7995210000,None
37874,6875550f-4199-40a8-a5fc-8bc3e9f30b7a,106.216.235.170,Mortgagee,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Liam%20Anderson&quotationNumber=QQ7995210000&lob=Businessowners,John,6/30/2024, 10:24:5:890000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,Liam Anderson,QQ7995210000,None
37876,6875550f-4199-40a8-a5fc-8bc3e9f30b7a,106.216.235.170,UWQuestions,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Liam%20Anderson&quotationNumber=QQ7995210000&lob=Businessowners,John,6/30/2024, 10:24:44:30000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,Liam Anderson,QQ7995210000,None
37879,6875550f-4199-40a8-a5fc-8bc3e9f30b7a,106.216.235.170,Review,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Liam%20Anderson&quotationNumber=QQ7995210000&lob=Businessowners,John,6/30/2024, 10:24:53:353000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Businessowners,Liam Anderson,QQ7995210000,None
38518,692f5890-d8f0-4ad9-af8f-45c9363684d0,49.37.161.129,QuotationPage,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Sophia%20Taylor&quotationNumber=QQ1617010000,Vivian,6/30/2024, 11:28:45:870000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0",PageView,PageLoad,None,None,0,Edge(Chromium),TRUE,Edge(Chromium),None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',LOB not selected,Sophia Taylor,QQ1617010000,None
39412,698c5f55-d25a-4471-803d-69efe7851475,157.45.131.221,QuotationPage,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Alice%20Johnson&quotationNumber=QQ4679310000,Marchel,6/30/2024, 14:39:17:490000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",PageView,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',LOB not selected,Alice Johnson,QQ4679310000,None
39416,698c5f55-d25a-4471-803d-69efe7851475,157.45.131.221,Umbrella Policy Details,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Alice%20Johnson&quotationNumber=QQ4679310000&lob=Commercial%20Umbrella,Marchel,6/30/2024, 14:39:48:133000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",PageView,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Commercial Umbrella,Alice Johnson,QQ4679310000,None
39002,69bf5d5f-0192-436d-946f-8c300923aa64,157.45.159.153,QuotationPage,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Jane%20Smith&quotationNumber=QQ5666310000,Ruth,6/30/2024, 12:34:43:230000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",PageView,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',LOB not selected,Jane Smith,QQ5666310000,None
39006,69bf5d5f-0192-436d-946f-8c300923aa64,157.45.159.153,Policy Details,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Jane%20Smith&quotationNumber=QQ5666310000&lob=Commercial%20Auto,Ruth,6/30/2024, 12:35:22:443000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",PageView,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Commercial Auto,Jane Smith,QQ5666310000,None
39008,69bf5d5f-0192-436d-946f-8c300923aa64,157.45.159.153,BusinessOwners,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Jane%20Smith&quotationNumber=QQ5666310000&lob=Commercial%20Auto,Ruth,6/30/2024, 12:36:29:323000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Commercial Auto,Jane Smith,QQ5666310000,None
39009,69bf5d5f-0192-436d-946f-8c300923aa64,157.45.159.153,CA Policy Details,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Jane%20Smith&quotationNumber=QQ5666310000&lob=Commercial%20Auto,Ruth,6/30/2024, 12:36:49:687000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",PageView,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Commercial Auto,Jane Smith,QQ5666310000,None
39012,69bf5d5f-0192-436d-946f-8c300923aa64,157.45.159.153,CA Commercial Auto,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Jane%20Smith&quotationNumber=QQ5666310000&lob=Commercial%20Auto,Ruth,6/30/2024, 12:37:43:470000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Commercial Auto,Jane Smith,QQ5666310000,None
39015,69bf5d5f-0192-436d-946f-8c300923aa64,157.45.159.153,CA Location Details,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Jane%20Smith&quotationNumber=QQ5666310000&lob=Commercial%20Auto,Ruth,6/30/2024, 12:37:51:543000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Commercial Auto,Jane Smith,QQ5666310000,None
39016,69bf5d5f-0192-436d-946f-8c300923aa64,157.45.159.153,CA State Specific Info,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Jane%20Smith&quotationNumber=QQ5666310000&lob=Commercial%20Auto,Ruth,6/30/2024, 12:37:55:740000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Commercial Auto,Jane Smith,QQ5666310000,None
39020,69bf5d5f-0192-436d-946f-8c300923aa64,157.45.159.153,CA Vehicles,https://donegal-demo.azurewebsites.net/ClientSummary?accNumber=Jane%20Smith&quotationNumber=QQ5666310000&lob=Commercial%20Auto,Ruth,6/30/2024, 12:38:5:3000,Kraken,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",TabClick,PageLoad,None,None,0,Chrome,TRUE,Chrome,None,TRUE,TRUE,FALSE,None,None,None,None,1536,864,FALSE,FALSE,'',Commercial Auto,Jane Smith,QQ5666310000,None
